context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
dataset-003,83,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,84,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,85,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,86,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,87,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,88,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,89,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,90,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,91,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,92,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,93,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,94,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,95,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,96,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-003,97,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,98,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,99,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,100,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,101,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,102,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,103,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,104,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,105,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,106,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,107,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,108,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-003,109,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,110,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,111,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,112,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,113,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,114,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,115,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,116,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,117,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,118,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,119,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,120,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,121,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,122,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,123,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,124,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,125,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,126,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,127,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,128,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-003,256,16,15,1,7,8,46.666666666666664,24.809535365737386,69.88301997450161
dataset-003,384,16,15,1,3,12,20.0,7.0475493469815635,45.185448715169365
dataset-003,512,16,15,1,0,15,0.0,0.0,20.388330103584863
dataset-003,640,16,14,2,0,14,0.0,0.0,21.531080273763582
dataset-003,768,16,13,3,0,13,0.0,0.0,22.80953723541984
dataset-003,896,16,13,3,0,13,0.0,0.0,22.80953723541984
dataset-003,1024,16,12,4,0,12,0.0,0.0,24.249400665524085
dataset-004,1,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,2,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,3,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,4,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,5,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,6,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,7,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,8,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,9,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,10,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,11,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,12,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,13,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,14,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,15,16,16,0,16,0,100.0,80.63923194655636,100.00000000000003
dataset-004,16,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,17,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,18,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,19,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-004,20,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,21,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,22,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,23,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,24,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,25,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,26,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,27,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,28,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,29,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,30,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,31,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,33,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,34,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,35,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-004,36,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,37,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,38,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,39,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,40,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,41,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,42,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,43,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-004,44,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,45,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,46,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,47,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,48,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,49,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
dataset-004,50,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-004,51,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-004,52,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-004,53,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-004,54,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,55,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-004,56,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,57,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,58,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-004,59,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
dataset-004,60,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,61,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,62,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,63,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,64,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,65,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,66,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,67,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,68,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,69,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,70,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,71,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,72,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,73,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,74,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,75,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,76,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,77,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,78,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,79,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,80,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,81,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,82,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,83,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,84,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,85,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,86,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,87,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,88,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,89,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,90,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,91,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,92,16,16,0,10,6,62.5,38.64104054550271,81.51876744113636
dataset-004,93,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,94,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,95,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,96,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,97,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,98,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,99,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,100,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,101,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
dataset-004,102,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,103,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,104,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,105,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,106,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,107,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,108,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,109,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,110,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,111,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,112,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,113,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,114,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
dataset-004,115,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,116,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,117,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,118,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,119,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,120,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,121,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,122,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,123,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,124,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,125,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,126,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,127,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,128,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
dataset-004,256,16,16,0,6,10,37.5,18.481232558863635,61.358959454497274
dataset-004,384,16,16,0,3,13,18.75,6.591599071428142,43.008880961974135
dataset-004,512,16,16,0,2,14,12.5,3.497748774324047,36.02282726575869
dataset-004,640,16,16,0,0,16,0.0,0.0,19.36076805344365
dataset-004,768,16,15,1,0,15,0.0,0.0,20.388330103584863
dataset-004,896,16,15,1,0,15,0.0,0.0,20.388330103584863
dataset-004,1024,16,13,3,0,13,0.0,0.0,22.80953723541984
